TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"567703","YuGiOh","Ancient Prophecy","Scary Moth","","ANPR-EN023","Common","Lightly Played Unlimited","0.46","","1.5500","0.2400","1","0","0.3300",""
"575922","YuGiOh","Ancient Prophecy","Shark Cruiser","","ANPR-EN028","Common","Moderately Played Unlimited","0.15","","1.3600","0.0500","1","0","0.1200",""
"311986","YuGiOh","Ancient Prophecy","XX-Saber Faultroll","","ANPR-EN035","Super Rare","Near Mint Unlimited","15.41","","16.3100","16.3100","0","0","15.2300",""
"312067","YuGiOh","Ancient Prophecy","XX-Saber Gottoms","","ANPR-EN044","Ultra Rare","Near Mint Unlimited","4.45","","5.6600","4.3500","0","0","3.4900",""
"674566","YuGiOh","Ancient Prophecy SE","Red-Eyes Wyvern","","ANPR-ENSE2","Super Rare","Moderately Played Limited","3.70","","4.8100","3.5000","0","0","4.5000",""
"264826","YuGiOh","Ancient Sanctuary","Emissary of the Afterlife","","AST-076","Super Rare","Near Mint Unlimited","7.73","","7.3400","7.3400","0","0","7.2500",""
"576047","YuGiOh","Ancient Sanctuary","Ghost Knight of Jackal","","AST-071","Ultra Rare","Moderately Played Unlimited","1.13","","3.7400","2.4300","0","0","1.1400",""
"526813","YuGiOh","Ancient Sanctuary","Soul Resurrection","","AST-109","Rare","Heavily Played 1st Edition","0.55","","1.5000","0.1900","0","0","0.6300",""
"264863","YuGiOh","Ancient Sanctuary","The First Sarcophagus","","AST-101","Super Rare","Near Mint Unlimited","0.65","","1.7000","0.3900","0","0","0.8500",""
"567854","YuGiOh","Ancient Sanctuary","The Sanctuary in the Sky","","AST-042","Super Rare","Lightly Played Unlimited","0.87","","1.9000","0.5500","0","0","0.9800",""
"576086","YuGiOh","Ancient Sanctuary","Triangle Power","","AST-098","Rare","Moderately Played Unlimited","0.31","","1.5000","0.1900","1","0","0.2700",""
"1166930","YuGiOh","Anniversary Pack","Blue-Eyes White Dragon","","YAP1-EN001","Ultra Rare","Moderately Played Limited","49.34","","112.0600","112.0600","0","0","45.2100",""
"1166954","YuGiOh","Anniversary Pack","Buster Blader","","YAP1-EN006","Ultra Rare","Lightly Played Limited","19.97","","33.5800","33.5800","0","0","21.2100",""
"1166944","YuGiOh","Anniversary Pack","Celtic Guardian","","YAP1-EN004","Ultra Rare","Lightly Played Limited","13.24","","15.1700","15.1700","0","0","10.5900",""
"1166949","YuGiOh","Anniversary Pack","Gyakutenno Megami","","YAP1-EN005","Ultra Rare","Lightly Played Limited","6.51","","9.7700","8.7800","0","0","3.9800",""
"1166959","YuGiOh","Anniversary Pack","Jinzo","","YAP1-EN007","Ultra Rare","Lightly Played Limited","28.85","","34.9800","33.9900","0","0","24.5900",""
"1166935","YuGiOh","Anniversary Pack","Red-Eyes B. Dragon","","YAP1-EN002","Ultra Rare","Moderately Played Limited","27.10","","27.4900","27.4900","0","0","43.6900",""
"1166964","YuGiOh","Anniversary Pack","Shiba-Warrior Taro","","YAP1-EN008","Ultra Rare","Lightly Played Limited","11.63","","14.3500","12.4000","0","0","16.4200",""
"1166966","YuGiOh","Anniversary Pack","Shiba-Warrior Taro","","YAP1-EN008","Ultra Rare","Heavily Played Limited","6.60","","8.4700","7.2000","0","0","8.3600",""
"1166939","YuGiOh","Anniversary Pack","Summoned Skull","","YAP1-EN003","Ultra Rare","Lightly Played Limited","19.23","22.00","22.0000","22.0000","0","0","20.1900",""
"3002881","YuGiOh","Astral Pack 8","Black Luster Soldier - Envoy of the Evening Twilight","","AP08-EN008","Super Rare","Lightly Played Unlimited","2.29","","3.3900","2.0800","0","0","1.8000",""
"5385419","YuGiOh","Battle of Chaos","Magikuriboh","","BACH-EN001","Super Rare","Lightly Played 1st Edition","1.20","4.05","1.9900","0.5000","0","0","0.8900",""
"1245127","YuGiOh","Battle Pack 3: Monster League","Breaker the Magical Warrior","","BP03-EN005","Rare","Lightly Played 1st Edition","0.78","","2.3000","0.9900","0","0","0.5400",""
"1244331","YuGiOh","Battle Pack 3: Monster League","Breakthrough Skill","","BP03-EN227","Common","Near Mint 1st Edition","0.83","","1.8000","0.4900","1","0","0.6800",""
"1244608","YuGiOh","Battle Pack 3: Monster League","Defender, The Magical Knight","","BP03-EN054","Common","Moderately Played 1st Edition","0.51","","1.8200","0.5100","1","0","0.3800",""
"1244953","YuGiOh","Battle Pack 3: Monster League","Tardy Orc","","BP03-EN096","Rare","Moderately Played 1st Edition","","","1.4600","0.1300","1","0","0.1900",""
"7749923","YuGiOh","Battles of Legend: Chapter 1","Number 90: Galaxy-Eyes Photon Lord","","BLC1-EN018","Ultra Rare","Near Mint 1st Edition","2.52","6.30","3.3000","1.9900","0","0","2.4400",""
"6724309","YuGiOh","Battles of Legend: Crystal Revenge","Crystal Beast Amber Mammoth","","BLCR-EN051","Ultra Rare","Near Mint 1st Edition","0.28","0.16","1.3500","0.0400","1","0","0.1600",""
"6725109","YuGiOh","Battles of Legend: Crystal Revenge","Token Collector","","BLCR-EN079","Ultra Rare","Near Mint 1st Edition","0.12","0.04","1.3200","0.0100","1","0","0.0500",""
"7222095","YuGiOh","Battles of Legend: Monstrous Revenge","Cattycorn","","BLMR-EN042","Ultra Rare","Near Mint 1st Edition","0.09","0.05","1.3200","0.0100","0","0","0.0500",""
"7221745","YuGiOh","Battles of Legend: Monstrous Revenge","D/D/D/D Super-Dimensional Sovereign Emperor Zero Paradox","","BLMR-EN046","Ultra Rare","Near Mint 1st Edition","0.18","0.20","1.3500","0.0400","1","0","0.1100",""
"7221670","YuGiOh","Battles of Legend: Monstrous Revenge","Daidaratant the Ooze Giant","","BLMR-EN009","Secret Rare","Near Mint 1st Edition","0.22","0.19","1.3500","0.0400","0","0","0.0900",""
"7222745","YuGiOh","Battles of Legend: Monstrous Revenge","Dunnell, the Noble Arms of Light","","BLMR-EN094","Ultra Rare","Near Mint 1st Edition","0.09","0.05","1.3300","0.0200","1","0","0.0100",""
"7221920","YuGiOh","Battles of Legend: Monstrous Revenge","Ghost Lancer, the Underworld Spearman","","BLMR-EN023","Ultra Rare","Near Mint 1st Edition","0.15","0.05","1.3200","0.0100","2","0","0.0600",""
"7221930","YuGiOh","Battles of Legend: Monstrous Revenge","Ghost Wyvern, the Underworld Dragon","","BLMR-EN025","Ultra Rare","Near Mint 1st Edition","0.16","0.11","1.3500","0.0400","1","0","0.1300",""
"7221905","YuGiOh","Battles of Legend: Monstrous Revenge","Lamia","","BLMR-EN021","Ultra Rare","Near Mint 1st Edition","0.23","","1.4100","0.1000","0","0","0.0600",""
"7222775","YuGiOh","Battles of Legend: Monstrous Revenge","Macro Cosmos","","BLMR-EN100","Ultra Rare","Near Mint 1st Edition","0.37","0.38","1.5300","0.2200","0","0","0.2800",""
"7222530","YuGiOh","Battles of Legend: Monstrous Revenge","Madolche Queen Tiaramisu","","BLMR-EN076","Secret Rare","Near Mint 1st Edition","0.36","0.33","1.5600","0.2500","0","0","0.2000",""
"7222730","YuGiOh","Battles of Legend: Monstrous Revenge","Mathmech Equation","","BLMR-EN092","Ultra Rare","Near Mint 1st Edition","0.15","0.11","1.3600","0.0500","1","0","0.1100",""
"7222360","YuGiOh","Battles of Legend: Monstrous Revenge","Noh-P.U.N.K. Ze Amin","","BLMR-EN062","Ultra Rare","Near Mint 1st Edition","0.12","0.11","1.3200","0.0100","0","0","0.0700",""
"7222555","YuGiOh","Battles of Legend: Monstrous Revenge","Number 65: Djinn Buster","","BLMR-EN079","Ultra Rare","Near Mint 1st Edition","0.28","0.24","1.4800","0.1700","0","0","0.4900",""
"7221685","YuGiOh","Battles of Legend: Monstrous Revenge","Performapal Barokuriboh","","BLMR-EN030","Ultra Rare","Near Mint 1st Edition","0.16","0.13","1.3600","0.0500","0","0","0.1200",""
"7221675","YuGiOh","Battles of Legend: Monstrous Revenge","Performapal Odd-Eyes Butler","","BLMR-EN028","Ultra Rare","Near Mint 1st Edition","0.17","0.11","1.3500","0.0400","1","0","0.0600",""
"7222100","YuGiOh","Battles of Legend: Monstrous Revenge","Photon Jumper","","BLMR-EN043","Secret Rare","Near Mint 1st Edition","0.90","0.88","1.8000","0.4900","0","0","0.6900",""
"7222305","YuGiOh","Battles of Legend: Monstrous Revenge","Photon Vanisher","","BLMR-EN058","Ultra Rare","Near Mint 1st Edition","0.18","0.19","1.3600","0.0500","0","0","0.1000",""
"7221880","YuGiOh","Battles of Legend: Monstrous Revenge","Promotion","","BLMR-EN017","Ultra Rare","Near Mint 1st Edition","0.12","0.05","1.3200","0.0100","0","0","0.0500",""
"7221875","YuGiOh","Battles of Legend: Monstrous Revenge","Puppet Rook","","BLMR-EN016","Ultra Rare","Near Mint 1st Edition","0.10","0.05","1.3200","0.0100","0","0","0.0700",""
"7221850","YuGiOh","Battles of Legend: Monstrous Revenge","RGB Rainbowlution","","BLMR-EN011","Secret Rare","Near Mint 1st Edition","0.15","0.11","1.3200","0.0100","0","0","0.1200",""
"7222180","YuGiOh","Battles of Legend: Monstrous Revenge","Sage of Benevolence - Ciela","","BLMR-EN051","Ultra Rare","Near Mint 1st Edition","0.16","0.10","1.3300","0.0200","0","0","0.1100",""
"7222595","YuGiOh","Battles of Legend: Monstrous Revenge","Stellarknight Constellar Diamond","","BLMR-EN082","Ultra Rare","Near Mint 1st Edition","0.18","0.16","1.3600","0.0500","1","0","0.2100",""
"7222710","YuGiOh","Battles of Legend: Monstrous Revenge","Super Polymerization","","BLMR-EN089","Secret Rare","Near Mint 1st Edition","3.81","9.48","4.2000","2.8900","0","0","4.6900",""
"7221895","YuGiOh","Battles of Legend: Monstrous Revenge","Urubonus, the Avatar of Malice","","BLMR-EN020","Ultra Rare","Near Mint 1st Edition","0.19","0.10","1.3200","0.0100","1","0","0.0900",""
"7221915","YuGiOh","Battles of Legend: Monstrous Revenge","Viper's Grudge","","BLMR-EN022","Ultra Rare","Near Mint 1st Edition","0.10","0.05","1.3200","0.0100","1","0","0.0400",""
"7222415","YuGiOh","Battles of Legend: Monstrous Revenge","Water Enchantress of the Temple","","BLMR-EN065","Secret Rare","Near Mint 1st Edition","0.65","0.99","1.5600","0.2500","1","0","0.5300",""
"3767756","YuGiOh","Battles of Legend: Relentless Revenge","Neo-Spacian Dark Panther","","BLRR-EN052","Ultra Rare","Near Mint 1st Edition","1.93","3.99","3.1700","1.8600","0","0","1.7400",""
"4755538","YuGiOh","Blazing Vortex","S-Force Gravitino","","BLVO-EN014","Ultra Rare","Moderately Played 1st Edition","","","1.5800","0.2700","1","0","0.2500",""
"666465","YuGiOh","Bonds Beyond Time Movie Pack","Malefic Blue-Eyes White Dragon","","YMP1-EN002","Secret Rare","Lightly Played Limited","1.67","","2.3100","1.0000","0","0","1.5000",""
"650037","YuGiOh","Bonds Beyond Time Movie Pack","Malefic Blue-Eyes White Dragon","","YMP1-EN002","Secret Rare","Damaged Limited","0.85","","2.0100","0.7000","0","0","0.5200",""
"666473","YuGiOh","Bonds Beyond Time Movie Pack","Malefic Red-Eyes B. Dragon (Secret)","","YMP1-EN001","Secret Rare","Lightly Played Limited","1.14","","2.2500","0.9400","0","0","0.9500",""
"3089719","YuGiOh","Breakers of Shadow","Black Luster Soldier - Sacred Soldier","","BOSH-EN097","Ultra Rare","Near Mint Unlimited","2.09","29.98","3.1100","1.8000","0","0","1.9900",""
"3044917","YuGiOh","Breakers of Shadow","Buster Whelp of the Destruction Swordsman","","BOSH-EN019","Super Rare","Lightly Played 1st Edition","1.28","0.48","1.7900","0.4800","1","0","1.1000",""
"3044923","YuGiOh","Breakers of Shadow","Dragon Buster Destruction Sword","","BOSH-EN020","Common","Moderately Played 1st Edition","0.25","","1.5100","0.2000","0","0","0.1900",""
"3089991","YuGiOh","Breakers of Shadow","Odd-Eyes Advent","","BOSH-EN066","Rare","Moderately Played Unlimited","","","1.4700","0.1600","1","0","0.5000",""
"4281453","YuGiOh","Chaos Impact","Aromaseraphy Sweet Marjoram","","CHIM-EN034","Super Rare","Moderately Played Unlimited","0.20","","2.0600","0.7500","0","0","0.1800",""
"4279729","YuGiOh","Chaos Impact","Battle Shogun of the Six Samurai","","CHIM-ENSE2","Super Rare","Near Mint Limited","1.15","","2.1600","0.8500","0","0","0.9900",""
"4253900","YuGiOh","Chaos Impact","Unchained Soul of Rage","","CHIM-EN043","Secret Rare","Lightly Played 1st Edition","0.78","","2.0900","0.7800","0","0","0.7000",""
"3524017","YuGiOh","Circuit Break","Evenly Matched","","CIBR-EN077","Secret Rare","Lightly Played 1st Edition","6.31","14.93","7.9900","7.9900","0","0","5.0000",""
"2939976","YuGiOh","Clash of Rebellions","Black Metal Dragon","","CORE-EN022","Common","Lightly Played 1st Edition","0.31","","1.5000","0.1900","1","0","0.1900",""
"2940307","YuGiOh","Clash of Rebellions","Kozmo Sliprider","","CORE-EN084","Rare","Moderately Played 1st Edition","0.54","","1.8500","0.5400","1","0","0.6700",""
"2939966","YuGiOh","Clash of Rebellions","Red-Eyes Black Flare Dragon","","CORE-EN020","Super Rare","Lightly Played 1st Edition","4.29","","5.2900","3.9800","0","0","4.0300",""
"3447697","YuGiOh","Code of the Duelist","Revendread Slayer","","COTD-EN082","Rare","Lightly Played 1st Edition","0.27","","1.5500","0.2400","2","0","0.1900",""
"3476783","YuGiOh","Collector's Boxes","Dark Magician","","YUCB-EN001","Ultra Rare","Near Mint Limited","1.97","","2.7000","1.3900","0","0","1.5200",""
"1070932","YuGiOh","Cosmo Blazer","Infernal Flame Vixen","","CBLZ-EN087","Rare","Lightly Played Unlimited","0.32","","1.5300","0.2200","0","0","0.1800",""
"568091","YuGiOh","Crimson Crisis","Assault Mercenary","","CRMS-EN023","Common","Lightly Played Unlimited","0.14","","1.3900","0.0800","1","0","0.1500",""
"543489","YuGiOh","Crimson Crisis","Assault Mode Activate","","CRMS-EN063","Common","Moderately Played 1st Edition","0.34","","1.6900","0.3000","1","0","0.2300",""
"576355","YuGiOh","Crimson Crisis","Assault Slash","","CRMS-EN074","Common","Moderately Played Unlimited","0.12","","1.4300","0.1200","1","0","0.0900",""
"543461","YuGiOh","Crimson Crisis","Cross-Sword Beetle","","CRMS-EN035","Common","Moderately Played 1st Edition","","","1.3200","0.0100","1","0","0.0600",""
"543497","YuGiOh","Crimson Crisis","Morphtronic Forcefield","","CRMS-EN072","Common","Moderately Played 1st Edition","","","1.4600","0.1500","1","0","0.1500",""
"568085","YuGiOh","Crimson Crisis","Morphtronic Slingen","","CRMS-EN018","Common","Lightly Played Unlimited","0.40","","1.4600","0.1500","1","0","0.2800",""
"568135","YuGiOh","Crimson Crisis","Nightmare Archfiends","","CRMS-EN068","Common","Lightly Played Unlimited","","","1.4900","0.1800","1","0","0.2100",""
"2878042","YuGiOh","Crossed Souls","Moon Mirror Shield","","CROS-EN081","Rare","Near Mint 1st Edition","1.65","1.89","2.2900","0.9800","1","0","1.4500",""
"2881069","YuGiOh","Crossed Souls","Unexpected Dai","","CROS-EN065","Super Rare","Moderately Played 1st Edition","1.50","","2.9000","1.4000","1","0","1.4500",""
"535382","YuGiOh","Crossroads of Chaos","Doppelganger","","CSOC-EN070","Common","Lightly Played 1st Edition","0.07","","1.3900","0.0800","1","0","0.0600",""
"543605","YuGiOh","Crossroads of Chaos","Gozen Match","","CSOC-EN079","Common","Moderately Played 1st Edition","0.51","","1.8900","0.5800","0","0","0.4400",""
"576391","YuGiOh","Crossroads of Chaos","Morphtronic Boomboxen","","CSOC-EN009","Rare","Moderately Played Unlimited","0.55","","1.8500","0.5400","0","0","0.4900",""
"543532","YuGiOh","Crossroads of Chaos","Morphtronic Celfon","","CSOC-EN006","Common","Moderately Played 1st Edition","0.33","","1.4900","0.1800","0","0","0.2100",""
"576393","YuGiOh","Crossroads of Chaos","Morphtronic Radion","","CSOC-EN011","Rare","Moderately Played Unlimited","0.56","","1.8000","0.4900","0","0","0.4400",""
"859841","YuGiOh","Cyberdark Impact","Combo Master (UTR)","","CDIP-EN029","Ultimate Rare","Lightly Played 1st Edition","3.32","","4.4000","3.0900","1","0","3.5500",""
"860259","YuGiOh","Cyberdark Impact","Dark Lucius LV6 (UTR)","","CDIP-EN010","Ultimate Rare","Lightly Played 1st Edition","4.16","","5.0000","5.0000","0","0","3.8300",""
"543641","YuGiOh","Cyberdark Impact","Snipe Hunter","","CDIP-EN015","Common","Moderately Played 1st Edition","0.23","","1.5100","0.2000","0","0","0.2200",""
"3849490","YuGiOh","Cybernetic Horizon","Impcantation Candoll","","CYHO-EN012","Rare","Lightly Played Unlimited","0.14","","1.4600","0.1500","2","0","0.2800",""
"3849495","YuGiOh","Cybernetic Horizon","Impcantation Talismandra","","CYHO-EN013","Rare","Lightly Played Unlimited","0.23","","1.4800","0.1700","2","0","0.1600",""
"3849715","YuGiOh","Cybernetic Horizon","World Legacy - ""World Crown""","","CYHO-EN011","Rare","Lightly Played Unlimited","0.28","","1.4600","0.1500","1","0","0.1600",""
"543700","YuGiOh","Cybernetic Revolution","Fusion Recovery","","CRV-EN038","Common","Moderately Played 1st Edition","0.21","","1.5100","0.2000","0","0","0.0800",""
"568626","YuGiOh","Dark Beginning 1","Hysteric Fairy","","DB1-EN238","Common","Lightly Played Unlimited","0.41","","1.4100","0.1000","0","0","0.2600",""
"576760","YuGiOh","Dark Beginning 1","Kazejin","","DB1-EN158","Common","Moderately Played Unlimited","0.15","","1.3700","0.0600","1","0","0.2700",""
"576639","YuGiOh","Dark Beginning 1","Megamorph","","DB1-EN037","Super Rare","Moderately Played Unlimited","1.88","","5.0200","5.0200","0","0","1.7700",""
"577075","YuGiOh","Dark Beginning 2","Dark Scorpion Burglars","","DB2-EN227","Common","Moderately Played Unlimited","0.20","","1.5100","0.2000","1","0","0.1000",""
"568792","YuGiOh","Dark Beginning 2","Witch of the Black Forest","","DB2-EN066","Rare","Lightly Played Unlimited","0.72","","1.6600","0.3500","0","0","0.6000",""
"536094","YuGiOh","Dark Crisis","Cost Down","","DCR-053","Ultra Rare","Lightly Played 1st Edition","3.11","","4.2400","2.9300","0","0","3.4800",""
"275265","YuGiOh","Dark Crisis","Guardian Ceal","","DCR-006","Ultra Rare","Near Mint 1st Edition","5.91","","13.7500","12.5000","0","0","4.7300",""
"568948","YuGiOh","Dark Crisis","Kaiser Glider","","DCR-051","Ultra Rare","Lightly Played Unlimited","1.19","","2.4300","1.1200","0","0","1.4700",""
"577129","YuGiOh","Dark Crisis","Mirage Knight","","DCR-018","Super Rare","Moderately Played Unlimited","1.54","","2.6600","1.3500","0","0","2.7200",""
"275331","YuGiOh","Dark Crisis","Terrorking Archfiend","","DCR-072","Super Rare","Near Mint 1st Edition","4.96","","6.2600","4.9500","0","0","4.8800",""
"1169101","YuGiOh","Dark Legends","Meltiel, Sage of the Sky","","DLG1-EN110","Ultra Rare","Lightly Played Unlimited","3.50","","6.3000","4.9900","0","0","2.2400",""
"4089903","YuGiOh","Dark Neostorm","Psi-Reflector","","DANE-EN010","Rare","Near Mint Unlimited","0.62","0.94","1.7100","0.4000","0","0","0.4700",""
"4060050","YuGiOh","Dark Neostorm","Shooting Riser Dragon","","DANE-ENSE3","Super Rare","Near Mint Limited","2.03","2.49","3.0600","1.7500","0","0","1.6200",""
"577482","YuGiOh","Dark Revelation Volume 1","Emblem of Dragon Destroyer","","DR1-EN145","Common","Moderately Played Unlimited","0.29","","1.5600","0.2500","0","0","0.2900",""
